date,Strategy1,Benchmark
2022-08-25,0.9944470584572792,0.7319256307706474
2022-08-26,0.9871832603663058,0.7294410129755564
2022-08-29,0.9834927592474774,0.7234292180953839
2022-08-30,0.9816103097760783,0.7284534033917336
2022-08-31,1.1761593268613413,0.7491040970203894
2022-09-01,1.1615015441027938,0.7386057328879931
2022-09-02,1.1572293602106831,0.7353429084433938
2022-09-05,1.1577353240088755,0.7345854935745972
2022-09-06,1.1614464522597119,0.7295420016247292
2022-09-07,1.1544342628053417,0.7247569218065681
2022-09-08,1.1510725922103027,0.7228232862003467
2022-09-09,1.1826159665509048,0.7455858306984702
2022-09-13,1.1925164078770507,0.7575960543140718
2022-09-14,1.1770800443033538,0.7474556058353619
2022-09-15,1.185295966527844,0.7619935159346722
2022-09-16,1.1268663525920979,0.7317815734328568
2022-09-19,1.1281341737378712,0.7336394675521986
2022-09-20,1.1231520724168305,0.7263385822678783
2022-09-21,1.1224147061494643,0.7247584069337619
2022-09-22,1.1184798314561484,0.7209906392432981
2022-09-23,1.1188798885247198,0.7230757578232789
2022-09-26,1.1002113212999178,0.7126902633576053
2022-09-27,1.1019596017175093,0.7127541238269353
2022-09-28,1.084480397747296,0.7046111714237766
2022-09-29,1.0656916368575993,0.6930553967294529
2022-09-30,1.0711012440856476,0.6999835150881498
2022-10-10,1.0503860807337133,0.6741185398823483
2022-10-11,1.0494000673036779,0.6696809798275174
2022-10-12,1.0629208363662628,0.669525041472177
2022-10-13,1.0498018745181013,0.6542920918462063
2022-10-14,1.0764167047086577,0.675322978036454
2022-10-17,1.0807118450088966,0.6761264318482556
2022-10-18,1.07827813824259,0.6730596441932271
2022-10-19,1.0703099323148668,0.6648751082286444
2022-10-20,1.0685891007357116,0.6623533622537103
2022-10-21,1.068549309274063,0.6573039297950674
2022-10-24,1.035060947271851,0.6301973882553171
2022-10-25,1.026483418934561,0.6291087900223216
2022-10-26,1.0241281700594391,0.6256573544241197
2022-10-27,1.0273011874051738,0.6268098131264452
2022-10-28,1.0037005144659201,0.6111951858116889
2022-10-31,0.8643920003693083,0.6062719891645121
2022-11-01,0.8990454403233499,0.6344894058451636
2022-11-02,0.8995481101154602,0.6376883698204333
2022-11-03,0.8905051831410706,0.6301587749482804
2022-11-04,0.9166234951964258,0.6513931235640678
2022-11-07,0.9176288347806462,0.6527460744375453
2022-11-08,0.9181315045727562,0.652757955455095
2022-11-09,0.9166234951964258,0.6527193421480583
2022-11-10,0.9256664221708154,0.6554712828380187
2022-11-11,0.9522874040182806,0.6903895934167282
2022-11-14,0.964341220461738,0.7191000723256944
2022-11-15,0.9944757615703814,0.7296830887081325
2022-11-16,0.9758923671130852,0.7256301765964747
2022-11-17,0.9774003764894156,0.7118630475107042
2022-11-18,0.9618278715011873,0.7041686035200485
2022-11-21,0.946763165588662,0.6971528626569223
2022-11-22,0.9623305412932975,0.7093591230620948
2022-11-23,0.9653465600459583,0.7071789563417159
2022-11-24,0.9593196518242296,0.7054339318890968
2022-11-25,0.9718761380597971,0.7196881826944069
2022-11-28,0.9547956236952384,0.7006726141060351
2022-11-29,0.9914597428177205,0.7497813150207251
2022-11-30,0.9954811011546018,0.7522733584517847
2022-12-01,1.0030160187526607,0.7549866858347084
2022-12-02,0.9959837709467118,0.7448536629919671
2022-12-05,1.0462097158889816,0.7820932273744585
2022-12-06,1.0497232751501597,0.7797927653513885
2022-12-07,1.0341558994455242,0.7682503568018083
2022-12-08,1.0301345411086433,0.7688102497538403
2022-12-09,1.036664119122482,0.7879565095352592
2022-12-12,1.0165727152888555,0.769396874995359
2022-12-13,1.0195887340415164,0.774915607647217
2022-12-14,1.0316425504849736,0.7886263018996262
2022-12-15,1.018080724665186,0.7770022113543915
2022-12-16,1.0251129724711348,0.7891253046367157
2022-12-19,1.0025133489605504,0.7747507585287142
2022-12-20,0.9899568627249832,0.7607623454910797
2022-12-21,0.9914597428177205,0.7642494241419306
2022-12-22,0.9979893208315594,0.7734408763438545
2022-12-23,0.9939730917782712,0.7705523039520721
2022-12-26,0.9879461835565425,0.7632321120142336
2022-12-27,1.0115511466513472,0.7796234608513046
2022-12-28,1.0070322478059488,0.787075829109384
2022-12-29,0.9934704219861611,0.7818229342252019
2022-12-30,0.9651775992868591,0.7841115152307219
2023-01-03,0.9649589198150931,0.7882134365397725
2023-01-04,0.9775518626088702,0.8060512992635254
2023-01-05,0.9910667045974499,0.8082775049269095
2023-01-06,0.9895610505435468,0.8062488211802901
2023-01-09,1.0011722266327496,0.8153140375707479
2023-01-10,0.9908700571319875,0.8049597307761425
2023-01-11,0.9866976453175373,0.8123987328894784
2023-01-12,0.9924402956102114,0.8158694751411986
2023-01-13,1.0065482899434994,0.8281826647043187
2023-01-16,1.0443207076849121,0.8504224444302533
2023-01-17,1.0487150042910875,0.8545184252305289
2023-01-18,1.0367278483627147,0.8469012078539468
2023-01-19,1.0482209831577431,0.853974868677628
2023-01-20,1.0508878243147564,0.8600119107200936
2023-01-30,1.0488362509052211,0.8721468850199676
2023-01-31,1.038792107974283,0.8583545087719039
2023-02-01,1.070230286354241,0.8593510291188888
2023-02-02,1.0388046590985125,0.8429834423169174
2023-02-03,1.0349372837403312,0.8322741901230132
2023-02-06,1.010222000053546,0.8122502201701065
2023-02-07,1.012616533447646,0.813772475543668
2023-02-08,1.0112681797611476,0.8143977140922236
2023-02-09,1.0253714935233769,0.8187610177873685
2023-02-10,1.0152424688590358,0.8113279561828073
2023-02-13,1.0134849757725957,0.8050503235349593
2023-02-14,1.0132347834124518,0.8086205693086586
2023-02-15,1.004589297399244,0.7951311590081134
2023-02-16,0.9962098435868347,0.7938420686039657
2023-02-17,0.9802546741226883,0.7816090759093062
2023-02-20,1.0192606976012126,0.8168704508697648
2023-02-21,1.0217701503659935,0.8202520854898618
2023-02-22,1.0077203814984457,0.8090007618702504
2023-02-23,1.0186172103101443,0.8138051483419297
2023-02-24,0.9973001707035093,0.7966548995088685
2023-02-27,0.9900125192588742,0.7904916216549367
2023-02-28,0.9965436688035278,0.7955365987319984
2023-03-01,1.0102140404795588,0.8116487436566506
2023-03-02,1.0093670095504346,0.8113576587266818
2023-03-03,1.021640314849991,0.8155754199568424
2023-03-06,0.9972181477146966,0.7920034811381421
2023-03-07,0.9881520528188263,0.7835441966427216
2023-03-08,0.9799620644323878,0.7739294831905879
2023-03-09,0.9751969868120658,0.7671914611126871
2023-03-10,0.9611152187969203,0.7556742997254
2023-03-13,0.967105608396691,0.75797476174847
2023-03-14,0.9541339538827239,0.7478105512346606
2023-03-15,0.9631628937813217,0.75455599894853
2023-03-16,0.9564814984887988,0.7494664680556566
2023-03-17,0.9661070216129537,0.7492526097397612
2023-03-20,0.9606634253729804,0.7444675299216001
2023-03-21,0.9677974117103729,0.7482560893927761
2023-03-22,0.9726239443044861,0.7536782887770423
2023-03-23,0.9828326181647811,0.7652013906731043
2023-03-24,0.9815709488089895,0.7554173727208867
2023-03-27,0.975769699734381,0.7507525882054169
2023-03-28,0.9759709593849909,0.7531287917153665
2023-03-29,0.9674353512196019,0.746794724234157
2023-03-30,0.9796181259650597,0.7537748220446341
2023-03-31,0.9793550433930055,0.7527129561011253
2023-04-03,1.0016851848203536,0.7616014423555306
2023-04-04,1.0043535952114444,0.7614247122194782
2023-04-06,0.9951561430033737,0.7524352373159
2023-04-07,1.0081241257565117,0.7610207576227868
2023-04-10,1.0063354936356819,0.761620749009049
2023-04-11,1.0139714068662875,0.7580519883625434
2023-04-12,1.0140041542074243,0.7581841646827843
2023-04-13,0.9979643580712834,0.7559505333834317
2023-04-14,0.9996377917138427,0.7611410529254778
2023-04-17,1.037422897229569,0.7839615173841565
2023-04-18,1.0368881369254561,0.7896064858474805
2023-04-19,1.0257168657101132,0.7835813248225645
2023-04-20,1.0270000469722866,0.7778294272012927
2023-04-21,0.9940745893394634,0.760564823574315
2023-04-24,0.9830723461766326,0.7458546387205333
2023-04-25,0.9887215236535888,0.7530174071758376
2023-04-26,0.9842192467274306,0.7489199412483682
2023-04-27,0.9972334093111219,0.7389413716337736
2023-04-28,1.0444606380702637,0.7516718819383286
2023-05-04,1.0588411904943944,0.7623425208251962
2023-05-05,1.0842018477506463,0.77937395948276
2023-05-08,1.11738656819985,0.8025048155249257
2023-05-09,1.1095070476029552,0.7951341292625007
2023-05-10,1.078817987146625,0.7749423399367039
2023-05-11,1.0772586512335023,0.7742977947346301
2023-05-12,1.06339449864351,0.7644914998745069
2023-05-15,1.0815268708682209,0.7779066538153661
2023-05-16,1.082815995394766,0.7792091103642571
2023-05-17,1.074414241631423,0.7729255372076342
2023-05-18,1.0739200822415806,0.7724072278170264
2023-05-19,1.056651329206302,0.7602440361004719
2023-05-22,1.0606625341032294,0.7637073527162235
2023-05-23,1.040096632726542,0.749200630287981
2023-05-24,1.015394574621865,0.7320177086566579
2023-05-25,1.008761329662779,0.7258291836404329
2023-05-26,1.0148499507860003,0.7308028746121962
2023-05-29,1.0135890502611817,0.7298509080810227
2023-05-30,1.013092268271974,0.7293311135632212
2023-05-31,1.0000257034180495,0.7203104509885749
2023-06-01,0.9977061495817834,0.7178525654829708
2023-06-02,1.0151863438510635,0.7325672057183338
2023-06-05,1.0098553180516205,0.729405369922907
2023-06-06,1.0059416810886725,0.727332132360476
2023-06-07,1.0104221823317814,0.7309662386035052
2023-06-08,1.0306130428173785,0.7461189913610151
2023-06-09,1.024992037561306,0.7413146048893358
2023-06-12,1.0163688563783753,0.7363839826061904
2023-06-13,1.0197074253702967,0.738274549523794
2023-06-14,1.015111856466024,0.7340508477848586
2023-06-15,1.0277727860685764,0.7427937915742795
2023-06-16,1.0332375552537814,0.7468897723745551
2023-06-19,1.021817908331117,0.738754245607365
2023-06-20,1.013649248382237,0.7322686951523965
2023-06-21,1.0079580588195227,0.7289509210016293
2023-06-26,0.9851649263418184,0.7133734218667158
2023-06-27,0.9934525545643299,0.7190673995274326
2023-06-28,0.9971646341934302,0.7222663635027022
2023-06-29,0.9900678242047838,0.7164832782103623
2023-06-30,0.9581867828783263,0.72248913258176
2023-07-03,0.9850438995642665,0.7419205367843729
2023-07-04,0.9806040074852582,0.7397151229017009
2023-07-05,0.9681958021318882,0.7314533603230449
2023-07-06,0.9567862820739872,0.7240262392272587
2023-07-07,0.9513693723936408,0.7216054819014975
2023-07-10,0.9545012550411186,0.7233193186830487
2023-07-11,0.9617263930686046,0.728514293606676
2023-07-12,0.9714081566081979,0.7326934415297999
2023-07-13,0.9848399785693227,0.743799222684427
2023-07-14,0.9870955839226885,0.7453556359834439
2023-07-17,0.9780286719389888,0.7382344510895636
2023-07-18,0.9735019234991483,0.7357186456234044
2023-07-19,0.9776506075290348,0.7391448340593131
2023-07-20,0.9792067739547681,0.7390854289715644
2023-07-21,0.9824998108756131,0.7414987606613569
2023-07-24,0.9742794665174853,0.7370329831898453
2023-07-25,1.0307633401933411,0.7798313786584252
2023-07-26,1.0347516921122477,0.7838590436077899
2023-07-27,1.0396510889524329,0.7844204216870154
2023-07-28,1.0966742429868912,0.8358563169142623
2023-07-31,1.1122711207043245,0.8485541544205554
2023-08-01,1.0939955840485949,0.8343162400143762
2023-08-02,1.072445803436619,0.8234881776449745
2023-08-03,1.0941989943964405,0.8410260446755963
2023-08-04,1.1018263749704484,0.8477536708631411
2023-08-07,1.0932825334655527,0.8434482871285512
2023-08-08,1.0860825420970253,0.8404364491796901
2023-08-09,1.083017819654365,0.8387612257051756
2023-08-10,1.0889018333345926,0.8446601509186256
2023-08-11,1.0535576031850609,0.8147972133073338
2023-08-14,1.0331740884786447,0.8000409895105467
2023-08-15,1.0344131778582204,0.8038770730519216
2023-08-16,1.0238911967317201,0.7969593505835808
2023-08-17,1.0188933238424318,0.793565834945934
2023-08-18,1.021290641884128,0.7951177928633699
2023-08-21,0.9925084501440278,0.7696344953463541
2023-08-22,0.9999951602697356,0.7763680620426737
2023-08-23,0.984257612104002,0.7636761650451553
2023-08-24,0.9971284703143408,0.7776690334643711
2023-08-25,1.0130623623431538,0.7900193512073342
2023-08-28,1.0338679523060335,0.8051706188376504
2023-08-29,1.0242348672206762,0.7959999584164387
2023-08-30,1.0064307230471423,0.7784992195656597
2023-08-31,1.0253284115893118,0.7716126847683871
2023-09-01,1.0470097791855466,0.7843699273624289
2023-09-04,1.0843001278560973,0.8048409206006449
2023-09-05,1.0712056491470021,0.7961365901182607
2023-09-06,1.0770934409765338,0.7959257020567527
2023-09-07,1.0707041155141874,0.792695550410415
2023-09-08,1.0722512532505288,0.7950465067580714
2023-09-11,1.0665986434272012,0.7966014349298947
2023-09-12,1.0646312654100074,0.7930623768272634
2023-09-13,1.0603093814364635,0.7896079709746742
2023-09-14,1.0695785132062254,0.7942385975646884
2023-09-15,1.0651509215887052,0.7891342153998779
2023-09-18,1.0673521864645763,0.7913114118658693
2023-09-19,1.0649933314833855,0.7886886772417625
2023-09-20,1.0577391111673198,0.7836852837261248
2023-09-21,1.0464751332110354,0.7761170755469353
2023-09-22,1.07903769984924,0.8027736235469887
2023-09-25,1.06551428280961,0.7874664175613321
2023-09-26,1.0601749104756317,0.7858535694289538
2023-09-27,1.0610147434635733,0.7868768220654259
2023-09-28,1.0633893146870965,0.7834818213005853
2023-10-09,1.052262213995195,0.7783165489208324
2023-10-10,1.051236027585078,0.7747433328927456
2023-10-11,1.047625149811012,0.7739710667520121
2023-10-12,1.0667944213455776,0.7863674234379804
2023-10-13,1.0522859807134461,0.7763606364067052
2023-10-16,1.0435940317560934,0.7720106988563036
2023-10-17,1.0519520303831602,0.7814858103522276
2023-10-18,1.0506150127872451,0.7797289048820586
2023-10-19,1.022540618277586,0.7623870746410076
2023-10-20,1.0246887055445875,0.7630628075141497
2023-10-23,1.0107537462737872,0.7519822735218158
2023-10-24,1.0150806268459351,0.7594970171220314
2023-10-25,1.019693276738104,0.7644454609315016
2023-10-26,1.0217857800926844,0.7649711959580779
